time,exchg,code,price,open,high,low,settle_price,upper_limit,lower_limit,total_volume,volume,total_turnover,turnover,open_interest,diff_interest,trading_date,action_date,action_time,pre_close,pre_settle,pre_interest,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,bid_qty_0,bid_qty_1,bid_qty_2,bid_qty_3,bid_qty_4,bid_qty_5,bid_qty_6,bid_qty_7,bid_qty_8,bid_qty_9,ask_qty_0,ask_qty_1,ask_qty_2,ask_qty_3,ask_qty_4,ask_qty_5,ask_qty_6,ask_qty_7,ask_qty_8,ask_qty_9
20230828095455768,SZSE,SZSE.ETF.159915,2.054,2.136,2.136,2.048,0.0,2.389,1.593,651773698.0,286200.0,1358007659.802,587757.9000000954,0.0,0.0,20230828,20230828,95455766,1.991,0.0,0.0,2.053,2.052,2.051,2.05,2.049,0.0,0.0,0.0,0.0,0.0,2.055,2.056,2.057,2.058,2.059,0.0,0.0,0.0,0.0,0.0,569400.0,499500.0,3228300.0,2450700.0,601600.0,0.0,0.0,0.0,0.0,0.0,1237700.0,2141500.0,418700.0,341100.0,307000.0,0.0,0.0,0.0,0.0,0.0
20230828095458784,SZSE,SZSE.ETF.159915,2.054,2.136,2.136,2.048,0.0,2.389,1.593,652009898.0,236200.0,1358492712.902,485053.09999990463,0.0,0.0,20230828,20230828,95458786,1.991,0.0,0.0,2.054,2.053,2.052,2.051,2.05,0.0,0.0,0.0,0.0,0.0,2.055,2.056,2.057,2.058,2.059,0.0,0.0,0.0,0.0,0.0,15300.0,535700.0,693300.0,3017900.0,2655700.0,0.0,0.0,0.0,0.0,0.0,1151100.0,2353100.0,1070700.0,346100.0,305000.0,0.0,0.0,0.0,0.0,0.0
20230828095501768,SZSE,SZSE.ETF.159915,2.055,2.136,2.136,2.048,0.0,2.389,1.593,652343398.0,333500.0,1359177739.402,685026.5,0.0,0.0,20230828,20230828,95501768,1.991,0.0,0.0,2.054,2.053,2.052,2.051,2.05,0.0,0.0,0.0,0.0,0.0,2.055,2.056,2.057,2.058,2.059,0.0,0.0,0.0,0.0,0.0,18200.0,422600.0,889500.0,3141800.0,2388700.0,0.0,0.0,0.0,0.0,0.0,1059300.0,2493100.0,995700.0,468100.0,305000.0,0.0,0.0,0.0,0.0,0.0
20230828095504828,SZSE,SZSE.ETF.159915,2.054,2.136,2.136,2.048,0.0,2.389,1.593,652491498.0,148100.0,1359481935.002,304195.60000014305,0.0,0.0,20230828,20230828,95504827,1.991,0.0,0.0,2.054,2.053,2.052,2.051,2.05,0.0,0.0,0.0,0.0,0.0,2.055,2.056,2.057,2.058,2.059,0.0,0.0,0.0,0.0,0.0,27000.0,419000.0,997400.0,2716800.0,2228700.0,0.0,0.0,0.0,0.0,0.0,865400.0,2122800.0,1045000.0,468100.0,305000.0,0.0,0.0,0.0,0.0,0.0
20230828095507848,SZSE,SZSE.ETF.159915,2.055,2.136,2.136,2.048,0.0,2.389,1.593,652838998.0,347500.0,1360195778.802,713843.7999999523,0.0,0.0,20230828,20230828,95507850,1.991,0.0,0.0,2.054,2.053,2.052,2.051,2.05,0.0,0.0,0.0,0.0,0.0,2.055,2.056,2.057,2.058,2.059,0.0,0.0,0.0,0.0,0.0,9800.0,380700.0,1006400.0,4116800.0,1269300.0,0.0,0.0,0.0,0.0,0.0,762800.0,1582800.0,1435000.0,468100.0,305000.0,0.0,0.0,0.0,0.0,0.0
20230828095510848,SZSE,SZSE.ETF.159915,2.055,2.136,2.136,2.048,0.0,2.389,1.593,653123998.0,285000.0,1360781136.102,585357.2999999523,0.0,0.0,20230828,20230828,95510846,1.991,0.0,0.0,2.054,2.053,2.052,2.051,2.05,0.0,0.0,0.0,0.0,0.0,2.055,2.056,2.057,2.058,2.059,0.0,0.0,0.0,0.0,0.0,99700.0,241000.0,1008400.0,3716800.0,1228700.0,0.0,0.0,0.0,0.0,0.0,664800.0,1176300.0,1045000.0,467100.0,305000.0,0.0,0.0,0.0,0.0,0.0
20230828095513848,SZSE,SZSE.ETF.159915,2.054,2.136,2.136,2.048,0.0,2.389,1.593,653328798.0,204800.0,1361201877.702,420741.59999990463,0.0,0.0,20230828,20230828,95513849,1.991,0.0,0.0,2.054,2.053,2.052,2.051,2.05,0.0,0.0,0.0,0.0,0.0,2.055,2.056,2.057,2.058,2.059,0.0,0.0,0.0,0.0,0.0,90000.0,237000.0,1154600.0,2656900.0,1228200.0,0.0,0.0,0.0,0.0,0.0,530300.0,2927300.0,445000.0,542100.0,306000.0,0.0,0.0,0.0,0.0,0.0
20230828095516832,SZSE,SZSE.ETF.159915,2.054,2.136,2.136,2.048,0.0,2.389,1.593,653525998.0,197200.0,1361607040.402,405162.7000000477,0.0,0.0,20230828,20230828,95516831,1.991,0.0,0.0,2.054,2.053,2.052,2.051,2.05,0.0,0.0,0.0,0.0,0.0,2.055,2.056,2.057,2.058,2.059,0.0,0.0,0.0,0.0,0.0,25700.0,245000.0,1059600.0,3004600.0,2244800.0,0.0,0.0,0.0,0.0,0.0,426000.0,2379800.0,1045000.0,467100.0,306000.0,0.0,0.0,0.0,0.0,0.0
20230828095519852,SZSE,SZSE.ETF.159915,2.055,2.136,2.136,2.048,0.0,2.389,1.593,654125298.0,599300.0,1362838478.102,1231437.7000000477,0.0,0.0,20230828,20230828,95519853,1.991,0.0,0.0,2.054,2.053,2.052,2.051,2.05,0.0,0.0,0.0,0.0,0.0,2.055,2.056,2.057,2.058,2.059,0.0,0.0,0.0,0.0,0.0,19800.0,279900.0,1069600.0,3024600.0,2226000.0,0.0,0.0,0.0,0.0,0.0,60000.0,2979800.0,445000.0,467100.0,306000.0,0.0,0.0,0.0,0.0,0.0
20230828095522836,SZSE,SZSE.ETF.159915,2.054,2.136,2.136,2.048,0.0,2.389,1.593,655401198.0,1275900.0,1365458792.302,2620314.2000000477,0.0,0.0,20230828,20230828,95522835,1.991,0.0,0.0,2.053,2.052,2.051,2.05,2.049,0.0,0.0,0.0,0.0,0.0,2.054,2.055,2.056,2.057,2.058,0.0,0.0,0.0,0.0,0.0,1800.0,842500.0,2964600.0,2526900.0,473300.0,0.0,0.0,0.0,0.0,0.0,886300.0,1109900.0,2439800.0,1045000.0,457100.0,0.0,0.0,0.0,0.0,0.0
