time,exchg,code,price,open,high,low,settle_price,upper_limit,lower_limit,total_volume,volume,total_turnover,turnover,open_interest,diff_interest,trading_date,action_date,action_time,pre_close,pre_settle,pre_interest,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,bid_qty_0,bid_qty_1,bid_qty_2,bid_qty_3,bid_qty_4,bid_qty_5,bid_qty_6,bid_qty_7,bid_qty_8,bid_qty_9,ask_qty_0,ask_qty_1,ask_qty_2,ask_qty_3,ask_qty_4,ask_qty_5,ask_qty_6,ask_qty_7,ask_qty_8,ask_qty_9
20230828095455760,SZSE,SZSE.ETF.159901,2.762,2.842,2.849,2.762,0.0,2.958,2.42,25140700.0,50500.0,70387510.6,139481.0,0.0,0.0,20230828,20230828,95455759,2.689,0.0,0.0,2.762,2.761,2.76,2.759,2.758,0.0,0.0,0.0,0.0,0.0,2.763,2.764,2.765,2.766,2.767,0.0,0.0,0.0,0.0,0.0,145000.0,394900.0,541100.0,180500.0,192900.0,0.0,0.0,0.0,0.0,0.0,107300.0,367800.0,260800.0,295100.0,342000.0,0.0,0.0,0.0,0.0,0.0
20230828095458776,SZSE,SZSE.ETF.159901,2.762,2.842,2.849,2.762,0.0,2.958,2.42,25140700.0,0.0,70387510.6,0.0,0.0,0.0,20230828,20230828,95458775,2.689,0.0,0.0,2.762,2.761,2.76,2.759,2.758,0.0,0.0,0.0,0.0,0.0,2.763,2.764,2.765,2.766,2.767,0.0,0.0,0.0,0.0,0.0,148600.0,394900.0,547100.0,180500.0,192900.0,0.0,0.0,0.0,0.0,0.0,112300.0,367800.0,260800.0,295100.0,342000.0,0.0,0.0,0.0,0.0,0.0
20230828095501768,SZSE,SZSE.ETF.159901,2.763,2.842,2.849,2.762,0.0,2.958,2.42,25150900.0,10200.0,70415693.2,28182.60000000894,0.0,0.0,20230828,20230828,95501769,2.689,0.0,0.0,2.762,2.761,2.76,2.759,2.758,0.0,0.0,0.0,0.0,0.0,2.763,2.764,2.765,2.766,2.767,0.0,0.0,0.0,0.0,0.0,109300.0,435000.0,547100.0,180500.0,192900.0,0.0,0.0,0.0,0.0,0.0,102100.0,367800.0,260800.0,335100.0,302000.0,0.0,0.0,0.0,0.0,0.0
20230828095504816,SZSE,SZSE.ETF.159901,2.762,2.842,2.849,2.762,0.0,2.958,2.42,25160900.0,10000.0,70443313.2,27620.0,0.0,0.0,20230828,20230828,95504816,2.689,0.0,0.0,2.762,2.761,2.76,2.759,2.758,0.0,0.0,0.0,0.0,0.0,2.763,2.764,2.765,2.766,2.767,0.0,0.0,0.0,0.0,0.0,159500.0,475000.0,547100.0,180500.0,192900.0,0.0,0.0,0.0,0.0,0.0,102400.0,367800.0,200800.0,395100.0,302000.0,0.0,0.0,0.0,0.0,0.0
20230828095507836,SZSE,SZSE.ETF.159901,2.762,2.842,2.849,2.762,0.0,2.958,2.42,25160900.0,0.0,70443313.2,0.0,0.0,0.0,20230828,20230828,95507837,2.689,0.0,0.0,2.762,2.761,2.76,2.759,2.758,0.0,0.0,0.0,0.0,0.0,2.763,2.764,2.765,2.766,2.767,0.0,0.0,0.0,0.0,0.0,99500.0,495200.0,347100.0,180500.0,192900.0,0.0,0.0,0.0,0.0,0.0,102400.0,367800.0,260800.0,295100.0,302000.0,0.0,0.0,0.0,0.0,0.0
20230828095510836,SZSE,SZSE.ETF.159901,2.762,2.842,2.849,2.762,0.0,2.958,2.42,25160900.0,0.0,70443313.2,0.0,0.0,0.0,20230828,20230828,95510836,2.689,0.0,0.0,2.762,2.761,2.76,2.759,2.758,0.0,0.0,0.0,0.0,0.0,2.763,2.764,2.765,2.766,2.767,0.0,0.0,0.0,0.0,0.0,67500.0,535200.0,247100.0,280500.0,192900.0,0.0,0.0,0.0,0.0,0.0,107400.0,367800.0,200800.0,355100.0,302000.0,0.0,0.0,0.0,0.0,0.0
20230828095513840,SZSE,SZSE.ETF.159901,2.763,2.842,2.849,2.762,0.0,2.958,2.42,25185400.0,24500.0,70511006.7,67693.5,0.0,0.0,20230828,20230828,95513838,2.689,0.0,0.0,2.762,2.761,2.76,2.759,2.758,0.0,0.0,0.0,0.0,0.0,2.763,2.764,2.765,2.766,2.767,0.0,0.0,0.0,0.0,0.0,7500.0,435200.0,447300.0,280500.0,192900.0,0.0,0.0,0.0,0.0,0.0,82900.0,367800.0,260800.0,335100.0,302000.0,0.0,0.0,0.0,0.0,0.0
20230828095516820,SZSE,SZSE.ETF.159901,2.763,2.842,2.849,2.762,0.0,2.958,2.42,25185400.0,0.0,70511006.7,0.0,0.0,0.0,20230828,20230828,95516820,2.689,0.0,0.0,2.762,2.761,2.76,2.759,2.758,0.0,0.0,0.0,0.0,0.0,2.763,2.764,2.765,2.766,2.767,0.0,0.0,0.0,0.0,0.0,103900.0,538800.0,547300.0,180500.0,193300.0,0.0,0.0,0.0,0.0,0.0,82900.0,367800.0,260800.0,428500.0,258600.0,0.0,0.0,0.0,0.0,0.0
20230828095519852,SZSE,SZSE.ETF.159901,2.763,2.842,2.849,2.762,0.0,2.958,2.42,25185400.0,0.0,70511006.7,0.0,0.0,0.0,20230828,20230828,95519853,2.689,0.0,0.0,2.762,2.761,2.76,2.759,2.758,0.0,0.0,0.0,0.0,0.0,2.763,2.764,2.765,2.766,2.767,0.0,0.0,0.0,0.0,0.0,108000.0,535200.0,547300.0,180500.0,193300.0,0.0,0.0,0.0,0.0,0.0,83200.0,367800.0,260800.0,385100.0,302000.0,0.0,0.0,0.0,0.0,0.0
20230828095522836,SZSE,SZSE.ETF.159901,2.762,2.842,2.849,2.762,0.0,2.958,2.42,25237500.0,52100.0,70654907.9,143901.20000000298,0.0,0.0,20230828,20230828,95522835,2.689,0.0,0.0,2.762,2.761,2.76,2.759,2.758,0.0,0.0,0.0,0.0,0.0,2.763,2.764,2.765,2.766,2.767,0.0,0.0,0.0,0.0,0.0,98100.0,495200.0,347300.0,180500.0,193300.0,0.0,0.0,0.0,0.0,0.0,82200.0,367800.0,260800.0,345100.0,342000.0,0.0,0.0,0.0,0.0,0.0
